config,n_platforms,rho_e,alpha,iteration,platform_id,n_bursts,slope,r2,classification
exp2_np27_rho005_alpha10,27,0.05,10,115,903,5,-1.9459014222361983e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,115,913,3,-2.5000000000000004,0.17201834862385323,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,115,922,3,-1.4999999999999996,0.08544303797468344,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,117,905,3,-1.0000000000000002,1.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,117,911,3,1.0000000000000002,1.0,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,116,927,3,0.5000000000000024,0.02419354838709642,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,121,903,10,0.15757575757575734,0.006774090107423469,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,121,905,6,0.8000000000000002,0.09230769230769209,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,121,909,5,-2.3,0.212279293739968,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,121,914,4,2.899999999999999,0.27528641571194756,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,121,916,6,1.2571428571428582,0.1929568106312295,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,121,920,6,-1.5142857142857122,0.2591726895279103,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,121,921,6,2.2000000000000006,0.27544715447154466,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,121,924,3,-4.000000000000002,0.4948453608247425,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,118,905,3,-6.499999999999998,0.9980314960629921,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,118,906,5,1.9999999999999993,0.7407407407407408,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,118,909,4,-0.3000000000000026,0.02399999999999991,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,118,912,5,0.999999999999999,0.367647058823529,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,118,919,3,0.9999999999999986,0.057692307692308153,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,120,911,3,2.5000000000000013,0.7500000000000002,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,122,901,3,0.5000000000000009,0.017441860465115755,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,122,914,3,-0.4999999999999977,0.02419354838709642,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,122,925,3,3.500000000000001,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,123,907,3,7.944109290391275e-16,-8.881784197001252e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,124,903,3,1.499999999999999,0.7500000000000003,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,124,911,3,-4.5,0.9959016393442623,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,124,913,4,4.499999999999998,0.8823529411764706,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,124,922,5,-0.8000000000000004,0.4571428571428575,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,124,927,6,0.7714285714285719,0.07574025974025966,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,126,903,4,0.09999999999999866,0.002409638554216942,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,902,3,-0.9999999999999986,0.1071428571428572,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,906,3,4.000000000000001,0.7499999999999998,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,125,907,6,-0.48571428571428493,0.02474668188953888,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,908,5,-0.09999999999999933,0.03571428571428514,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,911,3,-4.500000000000003,0.6675824175824177,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,914,3,1.4999999999999971,0.18243243243243257,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,125,915,4,0.6999999999999982,0.026415094339622858,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,125,919,4,1.499999999999996,0.17374517374517418,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,125,927,5,1.3999999999999986,0.14540059347181,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,127,903,3,-1.500000000000001,0.9642857142857142,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,127,913,3,-5.5,0.75,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,127,915,3,3.0000000000000018,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,127,916,4,-2.100000000000002,0.43448275862068964,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,128,927,3,-5.000000000000001,0.6756756756756757,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,129,908,4,-1.100000000000001,0.14846625766871147,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,129,911,3,-3.17764371615651e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,129,916,3,-1.0000000000000002,0.04477611940298487,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,129,918,4,2.9,0.49616519174041285,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,130,904,3,3.999999999999999,0.9795918367346939,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,130,920,4,2.5999999999999988,0.8894736842105262,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,131,901,3,-0.5000000000000001,0.75,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,131,905,3,-2.5000000000000004,0.9868421052631579,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,131,910,3,1.0000000000000002,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,132,901,3,4.999999999999999,0.7499999999999999,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,132,910,3,-3.5,0.6447368421052632,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,132,912,3,-4.500000000000003,0.6675824175824177,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,132,919,3,-3.999999999999999,0.7499999999999999,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,135,918,3,0.0,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,135,919,3,0.5000000000000009,0.7500000000000009,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,133,905,3,0.5000000000000001,0.024193548387096753,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,133,923,3,1.0000000000000002,0.25,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,134,913,3,0.4999999999999977,0.035714285714286476,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,134,924,4,2.5999999999999988,0.3797752808988766,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,134,926,5,-1.100000000000002,0.19771241830065367,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,137,906,3,2.3832327871173825e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,137,908,3,1.499999999999999,0.964285714285714,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,137,921,3,-4.000000000000001,0.7499999999999999,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,138,907,5,-1.9000000000000004,0.37139917695473257,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,138,908,4,5.5,0.7387057387057387,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,138,913,5,1.799999999999998,0.176086956521739,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,138,915,3,2.499999999999999,0.9868421052631579,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,138,916,7,3.1071428571428577,0.8908898305084746,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,138,917,4,5.799999999999999,0.7680365296803652,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,138,921,4,0.2999999999999974,0.007929515418502286,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,138,927,6,0.8571428571428579,0.05372065260644654,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,136,905,4,3.9999999999999996,0.7272727272727273,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,136,911,3,-0.4999999999999985,0.05769230769230793,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,136,916,5,-1.399999999999999,0.20851063829787242,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,136,917,3,5.499999999999999,0.9355670103092784,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,140,918,3,0.9999999999999994,0.7500000000000004,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,144,922,4,2.5999999999999983,0.9657142857142857,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,144,925,4,1.2999999999999983,0.786046511627907,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,145,906,3,2.4999999999999973,0.4807692307692306,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,145,913,3,0.9999999999999994,0.24999999999999956,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,145,924,3,1.0000000000000018,0.04477611940298509,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,146,901,3,-5.500000000000001,0.7500000000000001,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,146,903,3,4.4999999999999964,0.5192307692307692,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,146,905,4,-0.9000000000000031,0.05724381625441688,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,146,915,4,0.3999999999999984,0.09999999999999987,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,146,918,3,5.0,0.6048387096774193,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,148,905,4,3.299999999999999,0.7284280936454851,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,148,915,3,7.944109290391275e-16,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,148,923,3,1.588821858078255e-15,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,148,926,3,4.000000000000001,0.5714285714285716,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,150,903,3,0.4999999999999985,0.0357142857142857,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,150,921,3,-0.4999999999999977,0.010273972602739545,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,149,901,3,-3.499999999999999,0.46518987341772144,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,149,914,4,0.09999999999999676,0.0007067137809184665,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,149,920,5,-0.09999999999999933,0.0022123893805310324,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,149,927,3,-3.000000000000002,0.4285714285714286,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,152,902,4,0.9999999999999994,0.05882352941176483,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,152,909,8,-0.14285714285714193,0.005494505494505142,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,904,3,-3.0000000000000018,0.5192307692307696,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,908,5,-1.8000000000000007,0.6639344262295082,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,911,5,0.09999999999999899,0.0010964912280699846,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,913,6,2.542857142857143,0.5470933578911017,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,151,922,5,0.7000000000000005,0.034702549575070685,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,923,5,-2.594535229648264e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,151,924,5,2.199999999999998,0.3126614987080104,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,154,912,6,1.0285714285714291,0.10559478544269396,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,154,914,3,1.9999999999999996,0.7499999999999998,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,154,917,4,1.2999999999999992,0.572881355932203,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,154,919,4,0.6999999999999982,0.016925734024179517,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,154,922,4,4.1,0.7873536299765809,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,154,925,4,-2.9000000000000044,0.5625418060200671,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,156,913,3,-0.4999999999999993,0.2499999999999991,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,155,914,4,0.3999999999999989,0.04705882352941182,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,157,913,3,-5.500000000000001,0.9355670103092784,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,157,926,3,4.999999999999998,0.8241758241758244,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,160,905,4,3.5999999999999974,0.8526315789473683,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,160,906,3,4.999999999999999,0.9493670886075949,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,160,908,3,6.9999999999999964,0.6966824644549763,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,160,915,3,1.499999999999998,0.06958762886597958,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,161,904,3,1.499999999999999,0.7500000000000003,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,162,908,3,3.5000000000000004,0.548507462686567,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,162,919,3,0.0,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,163,919,3,-2.0000000000000013,0.9230769230769232,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,163,926,4,0.9999999999999984,0.3571428571428573,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,166,918,4,-1.800000000000003,0.9,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,167,912,4,1.7999999999999983,0.6000000000000001,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,167,919,3,2.5000000000000004,0.6048387096774195,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,167,920,3,2.4999999999999973,0.3826530612244897,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,170,904,5,-2.0,0.3472222222222221,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,170,917,3,-1.0000000000000018,0.7500000000000009,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,170,922,3,0.5000000000000009,0.057692307692308264,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,169,907,3,-4.000000000000001,0.4948453608247423,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,169,920,3,-2.4999999999999982,0.3826530612244895,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,169,923,4,-0.800000000000003,0.0329896907216497,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,169,926,3,1.588821858078255e-15,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,169,927,3,2.999999999999999,0.7500000000000003,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,173,907,4,-1.5000000000000022,0.39130434782608725,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,173,926,3,-1.5000000000000004,0.7500000000000003,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,177,908,3,0.5000000000000001,0.25,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,177,911,3,-4.499999999999998,0.6675824175824178,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,179,904,3,2.4999999999999982,0.4807692307692307,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,179,920,3,-1.588821858078255e-15,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,179,926,4,-0.5000000000000023,0.027932960893854775,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,180,910,4,1.199999999999999,0.4,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,181,903,3,-4.0,0.8421052631578947,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,181,916,3,-2.5000000000000004,0.9868421052631579,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,181,924,4,-0.5000000000000028,0.01930501930501949,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,182,901,4,1.7999999999999972,0.49090909090909085,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,182,921,4,-0.3000000000000036,0.03529411764705903,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,183,923,3,-1.5000000000000004,0.35526315789473684,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,184,920,3,3.5,0.9423076923076923,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,184,924,3,-3.17764371615651e-15,0.0,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,186,914,3,-4.5,0.75,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,186,916,5,-0.3999999999999999,0.027027027027026862,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,186,927,3,-2.999999999999999,0.5192307692307692,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,188,907,3,4.999999999999999,0.9868421052631579,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,188,908,4,-0.3000000000000026,0.007929515418502175,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,188,923,3,-1.5000000000000004,0.06958762886597936,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,188,927,3,7.944109290391275e-16,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,187,904,4,3.7999999999999985,0.40335195530726264,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,187,915,5,3.299999999999999,0.6375878220140514,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,187,916,5,1.4,0.20851063829787198,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,187,917,3,-4.5,0.8321917808219178,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,187,924,3,-3.4999999999999982,0.7500000000000003,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,189,907,4,2.3999999999999977,0.8727272727272727,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,189,912,3,-1.499999999999999,0.10714285714285743,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,190,919,4,-3.4000000000000052,0.7810810810810812,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,192,902,3,0.5000000000000009,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,192,904,5,-3.1,0.6923631123919307,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,192,906,3,2.4999999999999982,0.8928571428571426,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,192,907,3,3.5,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,192,922,3,4.999999999999996,0.539568345323741,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,194,910,4,0.5999999999999986,0.014285714285714124,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,194,914,6,1.4571428571428586,0.1187761625694499,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,194,920,6,1.437143444171146e-15,-2.220446049250313e-16,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,194,924,3,2.0000000000000036,0.32432432432432434,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,194,926,3,1.999999999999999,0.7500000000000004,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,194,927,3,5.4999999999999964,0.45149253731343264,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,903,4,1.5999999999999985,0.10578512396694173,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,904,3,-3.999999999999996,0.28402366863905326,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,195,910,3,4.499999999999998,0.5898058252427183,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,911,3,5.499999999999997,0.7499999999999999,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,915,3,1.9999999999999991,0.7500000000000002,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,919,4,4.899999999999999,0.8909090909090909,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,195,924,3,-0.5000000000000001,0.25,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,196,919,3,0.9999999999999986,0.4285714285714286,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,197,902,4,1.3999999999999988,0.28,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,197,907,4,0.19999999999999826,0.10000000000000109,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,197,908,3,-2.5000000000000018,0.4807692307692307,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,197,916,4,2.999999999999998,0.4545454545454548,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,197,919,5,0.6000000000000005,0.028753993610223794,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,197,925,5,-0.30000000000000027,0.017999999999999794,raiding_stable
exp2_np27_rho005_alpha10,27,0.05,10,198,921,3,4.499999999999998,0.75,raiding_base
exp2_np27_rho005_alpha10,27,0.05,10,198,924,3,-3.500000000000003,0.7500000000000001,raiding_stable
exp2_np27_rho005_alpha2,27,0.05,2,1,903,4,3.0999999999999983,0.580664652567976,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,1,905,5,1.7999999999999985,0.33333333333333304,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,1,908,5,1.2999999999999972,0.3061594202898551,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,1,911,4,0.8999999999999979,0.06666666666666676,raiding_stable
exp2_np27_rho005_alpha2,27,0.05,2,1,916,4,-2.4000000000000012,0.5999999999999996,raiding_stable
exp2_np27_rho005_alpha2,27,0.05,2,1,920,3,1.588821858078255e-15,0.0,raiding_stable
exp2_np27_rho005_alpha2,27,0.05,2,1,922,5,0.19999999999999798,0.4999999999999999,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,1,923,6,0.5714285714285716,0.06211180124223614,raiding_stable
exp2_np27_rho005_alpha2,27,0.05,2,1,924,6,2.0571428571428574,0.828997867803838,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,13,901,5,0.5999999999999999,0.1250000000000001,raiding_base
exp2_np27_rho005_alpha2,27,0.05,2,13,902,3,2.0000000000000004,0.75,raiding_base
